Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
23,Sat,2024-02-24,15:30,Stuttgart,2.2,1–1,0.7,Köln,54500,MHPArena,Patrick Ittrich,/en/matches/5c9a36d8/Stuttgart-Koln-February-24-2024-Bundesliga,,GER-BL1,23-24
23,Sat,2024-02-24,18:30,Bayern Munich,1.5,2–1,0.9,RB Leipzig,75000,Allianz Arena,Sascha Stegemann,/en/matches/2b197304/Bayern-Munich-RB-Leipzig-February-24-2024-Bundesliga,,GER-BL1,23-24
23,Sun,2024-02-25,15:30,Eint Frankfurt,0.9,2–2,1.0,Wolfsburg,56500,Deutsche Bank Park,Daniel Schlager,/en/matches/41a055f9/Eintracht-Frankfurt-Wolfsburg-February-25-2024-Bundesliga,,GER-BL1,23-24
23,Sun,2024-02-25,17:30,Dortmund,1.9,2–3,1.3,Hoffenheim,81365,Signal Iduna Park,Marco Fritz,/en/matches/9da49b22/Dortmund-Hoffenheim-February-25-2024-Bundesliga,,GER-BL1,23-24
23,Sun,2024-02-25,19:30,Augsburg,1.6,2–1,1.6,Freiburg,28894,WWK Arena,Bastian Dankert,/en/matches/7619c72c/Augsburg-Freiburg-February-25-2024-Bundesliga,,GER-BL1,23-24
24,Fri,2024-03-01,20:30,Freiburg,1.5,2–2,1.8,Bayern Munich,34700,Europa-Park Stadion,Sven Jablonski,/en/matches/fd3df072/Freiburg-Bayern-Munich-March-1-2024-Bundesliga,,GER-BL1,23-24
24,Sat,2024-03-02,15:30,Bochum,0.8,1–4,2.1,RB Leipzig,24200,Vonovia Ruhrstadion,Harm Osmers,/en/matches/3d96e277/Bochum-RB-Leipzig-March-2-2024-Bundesliga,,GER-BL1,23-24
24,Sat,2024-03-02,15:30,Heidenheim,1.0,1–2,1.2,Eint Frankfurt,15000,Voith-Arena,Sören Storks,/en/matches/451ca624/Heidenheim-Eintracht-Frankfurt-March-2-2024-Bundesliga,,GER-BL1,23-24
24,Sat,2024-03-02,15:30,Mainz 05,1.0,1–1,1.0,Gladbach,33305,Mewa Arena,Robert Schröder,/en/matches/7e9375f7/Mainz-05-Monchengladbach-March-2-2024-Bundesliga,,GER-BL1,23-24
24,Sat,2024-03-02,15:30,Union Berlin,1.2,0–2,1.6,Dortmund,22012,Stadion An der Alten Försterei,Christian Dingert,/en/matches/a5477209/Union-Berlin-Dortmund-March-2-2024-Bundesliga,,GER-BL1,23-24
24,Sat,2024-03-02,15:30,Darmstadt 98,0.8,0–6,2.9,Augsburg,17810,Merck-Stadion am Böllenfalltor,Felix Zwayer,/en/matches/fb8f1eb7/Darmstadt-98-Augsburg-March-2-2024-Bundesliga,,GER-BL1,23-24
24,Sat,2024-03-02,18:30,Wolfsburg,0.8,2–3,1.1,Stuttgart,25000,Volkswagen Arena,Benjamin Brand,/en/matches/3a645dc5/Wolfsburg-Stuttgart-March-2-2024-Bundesliga,,GER-BL1,23-24
24,Sun,2024-03-03,15:30,Köln,1.0,0–2,1.5,Leverkusen,50000,RheinEnergieSTADION,Tobias Stieler,/en/matches/45ef7b37/Koln-Bayer-Leverkusen-March-3-2024-Bundesliga,,GER-BL1,23-24
24,Sun,2024-03-03,17:30,Hoffenheim,1.7,2–1,1.3,Werder Bremen,25000,PreZero Arena,Matthias Jöllenbeck,/en/matches/1e6c5f41/Hoffenheim-Werder-Bremen-March-3-2024-Bundesliga,,GER-BL1,23-24
25,Fri,2024-03-08,20:30,Stuttgart,1.0,2–0,0.9,Union Berlin,53800,MHPArena,Robert Schröder,/en/matches/cf9a3f12/Stuttgart-Union-Berlin-March-8-2024-Bundesliga,,GER-BL1,23-24
25,Sat,2024-03-09,15:30,Bayern Munich,6.2,8–1,0.8,Mainz 05,75000,Allianz Arena,Patrick Ittrich,/en/matches/13642200/Bayern-Munich-Mainz-05-March-9-2024-Bundesliga,,GER-BL1,23-24
25,Sat,2024-03-09,15:30,RB Leipzig,3.2,2–0,0.5,Darmstadt 98,40000,Red Bull Arena,Robert Hartmann,/en/matches/c7a7fa1e/RB-Leipzig-Darmstadt-98-March-9-2024-Bundesliga,,GER-BL1,23-24
25,Sat,2024-03-09,15:30,Gladbach,1.8,3–3,0.6,Köln,54042,Stadion im Borussia-Park,Felix Zwayer,/en/matches/d2df2d6e/Monchengladbach-Koln-March-9-2024-Bundesliga,,GER-BL1,23-24
25,Sat,2024-03-09,15:30,Augsburg,0.5,1–0,0.4,Heidenheim,30660,WWK Arena,Frank Willenborg,/en/matches/f5e3c688/Augsburg-Heidenheim-March-9-2024-Bundesliga,,GER-BL1,23-24
25,Sat,2024-03-09,18:30,Werder Bremen,1.8,1–2,1.2,Dortmund,42100,Wohninvest Weserstadion,Deniz Aytekin,/en/matches/93f65055/Werder-Bremen-Dortmund-March-9-2024-Bundesliga,,GER-BL1,23-24
25,Sun,2024-03-10,15:30,Bochum,1.2,1–2,1.4,Freiburg,25594,Vonovia Ruhrstadion,Marco Fritz,/en/matches/a3e71105/Bochum-Freiburg-March-10-2024-Bundesliga,,GER-BL1,23-24
25,Sun,2024-03-10,17:30,Eint Frankfurt,2.4,3–1,0.6,Hoffenheim,57000,Deutsche Bank Park,Bastian Dankert,/en/matches/e64845a2/Eintracht-Frankfurt-Hoffenheim-March-10-2024-Bundesliga,,GER-BL1,23-24
25,Sun,2024-03-10,19:30,Leverkusen,2.1,2–0,0.2,Wolfsburg,29314,BayArena,Daniel Siebert,/en/matches/e496288a/Bayer-Leverkusen-Wolfsburg-March-10-2024-Bundesliga,,GER-BL1,23-24
26,Fri,2024-03-15,20:30,Köln,1.2,1–5,3.3,RB Leipzig,49000,RheinEnergieSTADION,Florian Badstübner,/en/matches/e1fbd27a/Koln-RB-Leipzig-March-15-2024-Bundesliga,,GER-BL1,23-24
26,Sat,2024-03-16,15:30,Wolfsburg,1.3,1–3,0.7,Augsburg,21735,Volkswagen Arena,Timo Gerach,/en/matches/20a7ebf0/Wolfsburg-Augsburg-March-16-2024-Bundesliga,,GER-BL1,23-24
26,Sat,2024-03-16,15:30,Heidenheim,1.1,1–1,0.5,Gladbach,15000,Voith-Arena,Martin Petersen,/en/matches/960bc764/Heidenheim-Monchengladbach-March-16-2024-Bundesliga,,GER-BL1,23-24
26,Sat,2024-03-16,15:30,Union Berlin,1.1,2–1,1.1,Werder Bremen,22012,Stadion An der Alten Försterei,Daniel Schlager,/en/matches/bdb8f06f/Union-Berlin-Werder-Bremen-March-16-2024-Bundesliga,,GER-BL1,23-24
26,Sat,2024-03-16,15:30,Mainz 05,2.5,2–0,0.7,Bochum,33000,Mewa Arena,Matthias Jöllenbeck,/en/matches/df59d301/Mainz-05-Bochum-March-16-2024-Bundesliga,,GER-BL1,23-24
26,Sat,2024-03-16,15:30,Darmstadt 98,1.2,2–5,3.6,Bayern Munich,17810,Merck-Stadion am Böllenfalltor,Tobias Reichel,/en/matches/fbdd5729/Darmstadt-98-Bayern-Munich-March-16-2024-Bundesliga,,GER-BL1,23-24
26,Sat,2024-03-16,18:30,Hoffenheim,0.5,0–3,3.7,Stuttgart,30150,PreZero Arena,Sascha Stegemann,/en/matches/4ec68df2/Hoffenheim-Stuttgart-March-16-2024-Bundesliga,,GER-BL1,23-24
26,Sun,2024-03-17,15:30,Freiburg,0.9,2–3,2.3,Leverkusen,34700,Europa-Park Stadion,Harm Osmers,/en/matches/5b15a938/Freiburg-Bayer-Leverkusen-March-17-2024-Bundesliga,,GER-BL1,23-24
26,Sun,2024-03-17,17:30,Dortmund,2.3,3–1,0.9,Eint Frankfurt,81365,Signal Iduna Park,Tobias Stieler,/en/matches/fc260c9c/Dortmund-Eintracht-Frankfurt-March-17-2024-Bundesliga,,GER-BL1,23-24
27,Sat,2024-03-30,15:30,Werder Bremen,0.5,0–2,2.3,Wolfsburg,41500,Wohninvest Weserstadion,Sascha Stegemann,/en/matches/14145f04/Werder-Bremen-Wolfsburg-March-30-2024-Bundesliga,,GER-BL1,23-24
27,Sat,2024-03-30,15:30,Eint Frankfurt,1.0,0–0,1.5,Union Berlin,57100,Deutsche Bank Park,Marco Fritz,/en/matches/2c607fee/Eintracht-Frankfurt-Union-Berlin-March-30-2024-Bundesliga,,GER-BL1,23-24
27,Sat,2024-03-30,15:30,RB Leipzig,2.5,0–0,0.9,Mainz 05,44813,Red Bull Arena,Frank Willenborg,/en/matches/bd8a352b/RB-Leipzig-Mainz-05-March-30-2024-Bundesliga,,GER-BL1,23-24
27,Sat,2024-03-30,15:30,Leverkusen,3.1,2–1,0.8,Hoffenheim,30210,BayArena,Deniz Aytekin,/en/matches/c6837308/Bayer-Leverkusen-Hoffenheim-March-30-2024-Bundesliga,,GER-BL1,23-24
27,Sat,2024-03-30,15:30,Gladbach,1.5,0–3,1.7,Freiburg,53259,Stadion im Borussia-Park,Christian Dingert,/en/matches/ec7eb5c4/Monchengladbach-Freiburg-March-30-2024-Bundesliga,,GER-BL1,23-24
27,Sat,2024-03-30,18:30,Bayern Munich,1.5,0–2,0.9,Dortmund,75000,Allianz Arena,Harm Osmers,/en/matches/2214f825/Der-Klassiker-Bayern-Munich-Dortmund-March-30-2024-Bundesliga,,GER-BL1,23-24
27,Sun,2024-03-31,15:30,Augsburg,2.2,1–1,1.3,Köln,37660,WWK Arena,Sören Storks,/en/matches/01fc81d2/Augsburg-Koln-March-31-2024-Bundesliga,,GER-BL1,23-24
27,Sun,2024-03-31,17:30,Stuttgart,3.0,3–3,1.3,Heidenheim,60000,MHPArena,Felix Zwayer,/en/matches/c2bf703c/Stuttgart-Heidenheim-March-31-2024-Bundesliga,,GER-BL1,23-24
27,Sun,2024-03-31,19:30,Bochum,1.8,2–2,0.9,Darmstadt 98,25023,Vonovia Ruhrstadion,Sven Jablonski,/en/matches/9a5b5b37/Bochum-Darmstadt-98-March-31-2024-Bundesliga,,GER-BL1,23-24
28,Fri,2024-04-05,20:30,Eint Frankfurt,2.1,1–1,1.6,Werder Bremen,58000,Deutsche Bank Park,Robert Hartmann,/en/matches/d488395d/Eintracht-Frankfurt-Werder-Bremen-April-5-2024-Bundesliga,,GER-BL1,23-24
28,Sat,2024-04-06,15:30,Freiburg,1.6,1–4,2.3,RB Leipzig,33200,Europa-Park Stadion,Daniel Siebert,/en/matches/007c65cc/Freiburg-RB-Leipzig-April-6-2024-Bundesliga,,GER-BL1,23-24
28,Sat,2024-04-06,15:30,Union Berlin,0.3,0–1,2.8,Leverkusen,22012,Stadion An der Alten Försterei,Benjamin Brand,/en/matches/8d50a0dc/Union-Berlin-Bayer-Leverkusen-April-6-2024-Bundesliga,,GER-BL1,23-24
28,Sat,2024-04-06,15:30,Köln,1.0,2–1,0.6,Bochum,50000,RheinEnergieSTADION,Tobias Welz,/en/matches/d8652581/Koln-Bochum-April-6-2024-Bundesliga,,GER-BL1,23-24
28,Sat,2024-04-06,15:30,Mainz 05,3.6,4–0,0.5,Darmstadt 98,33000,Mewa Arena,Daniel Schlager,/en/matches/d905f8cf/Mainz-05-Darmstadt-98-April-6-2024-Bundesliga,,GER-BL1,23-24
28,Sat,2024-04-06,15:30,Heidenheim,1.4,3–2,1.9,Bayern Munich,15000,Voith-Arena,Robert Schröder,/en/matches/f162ca67/Heidenheim-Bayern-Munich-April-6-2024-Bundesliga,,GER-BL1,23-24
28,Sat,2024-04-06,18:30,Dortmund,2.5,0–1,1.6,Stuttgart,81365,Signal Iduna Park,Matthias Jöllenbeck,/en/matches/7f40218d/Dortmund-Stuttgart-April-6-2024-Bundesliga,,GER-BL1,23-24
28,Sun,2024-04-07,15:30,Hoffenheim,1.8,3–1,1.2,Augsburg,28881,PreZero Arena,Florian Exner,/en/matches/55760d88/Hoffenheim-Augsburg-April-7-2024-Bundesliga,,GER-BL1,23-24
28,Sun,2024-04-07,17:30,Wolfsburg,1.2,1–3,1.1,Gladbach,26105,Volkswagen Arena,Bastian Dankert,/en/matches/48bbbaa4/Wolfsburg-Monchengladbach-April-7-2024-Bundesliga,,GER-BL1,23-24
29,Fri,2024-04-12,20:30,Augsburg,1.6,2–0,1.6,Union Berlin,29731,WWK Arena,Tobias Stieler,/en/matches/77277650/Augsburg-Union-Berlin-April-12-2024-Bundesliga,,GER-BL1,23-24
29,Sat,2024-04-13,15:30,Gladbach,1.1,1–2,1.3,Dortmund,54042,Stadion im Borussia-Park,Florian Badstübner,/en/matches/37ed39d6/Monchengladbach-Dortmund-April-13-2024-Bundesliga,,GER-BL1,23-24
29,Sat,2024-04-13,15:30,Mainz 05,2.1,4–1,0.5,Hoffenheim,31000,Mewa Arena,Felix Zwayer,/en/matches/395983e2/Mainz-05-Hoffenheim-April-13-2024-Bundesliga,,GER-BL1,23-24
29,Sat,2024-04-13,15:30,Bochum,1.2,1–1,1.1,Heidenheim,24414,Vonovia Ruhrstadion,Patrick Ittrich,/en/matches/402ab1ff/Bochum-Heidenheim-April-13-2024-Bundesliga,,GER-BL1,23-24
29,Sat,2024-04-13,15:30,Bayern Munich,2.2,2–0,0.9,Köln,75000,Allianz Arena,Frank Willenborg,/en/matches/40ea8291/Bayern-Munich-Koln-April-13-2024-Bundesliga,,GER-BL1,23-24
29,Sat,2024-04-13,15:30,RB Leipzig,1.3,3–0,0.4,Wolfsburg,45858,Red Bull Arena,Christian Dingert,/en/matches/dc48a914/RB-Leipzig-Wolfsburg-April-13-2024-Bundesliga,,GER-BL1,23-24
29,Sat,2024-04-13,18:30,Stuttgart,1.2,3–0,0.6,Eint Frankfurt,60000,MHPArena,Deniz Aytekin,/en/matches/50a48ffc/Stuttgart-Eintracht-Frankfurt-April-13-2024-Bundesliga,,GER-BL1,23-24
29,Sun,2024-04-14,15:30,Darmstadt 98,1.1,0–1,0.9,Freiburg,17810,Merck-Stadion am Böllenfalltor,Sascha Stegemann,/en/matches/4cb378dd/Darmstadt-98-Freiburg-April-14-2024-Bundesliga,,GER-BL1,23-24
29,Sun,2024-04-14,17:30,Leverkusen,3.2,5–0,0.7,Werder Bremen,30210,BayArena,Harm Osmers,/en/matches/995e3537/Bayer-Leverkusen-Werder-Bremen-April-14-2024-Bundesliga,,GER-BL1,23-24
30,Fri,2024-04-19,20:30,Eint Frankfurt,1.8,3–1,0.5,Augsburg,57600,Deutsche Bank Park,Martin Petersen,/en/matches/7e121aaa/Eintracht-Frankfurt-Augsburg-April-19-2024-Bundesliga,,GER-BL1,23-24
30,Sat,2024-04-20,15:30,Wolfsburg,0.8,1–0,1.3,Bochum,26327,Volkswagen Arena,Tobias Reichel,/en/matches/12980c2d/Wolfsburg-Bochum-April-20-2024-Bundesliga,,GER-BL1,23-24
30,Sat,2024-04-20,15:30,Heidenheim,1.0,1–2,1.8,RB Leipzig,15000,Voith-Arena,Tobias Welz,/en/matches/421566c1/Heidenheim-RB-Leipzig-April-20-2024-Bundesliga,,GER-BL1,23-24
30,Sat,2024-04-20,15:30,Hoffenheim,2.3,4–3,1.0,Gladbach,26078,PreZero Arena,Sören Storks,/en/matches/b0db8bc6/Hoffenheim-Monchengladbach-April-20-2024-Bundesliga,,GER-BL1,23-24
30,Sat,2024-04-20,15:30,Köln,1.0,0–2,1.8,Darmstadt 98,50000,RheinEnergieSTADION,Matthias Jöllenbeck,/en/matches/c2a328c8/Koln-Darmstadt-98-April-20-2024-Bundesliga,,GER-BL1,23-24
30,Sat,2024-04-20,18:30,Union Berlin,1.4,1–5,1.4,Bayern Munich,22012,Stadion An der Alten Försterei,Sven Jablonski,/en/matches/35d42e43/Union-Berlin-Bayern-Munich-April-20-2024-Bundesliga,,GER-BL1,23-24
30,Sun,2024-04-21,15:30,Werder Bremen,1.5,2–1,2.2,Stuttgart,42100,Wohninvest Weserstadion,Robert Schröder,/en/matches/c8030035/Werder-Bremen-Stuttgart-April-21-2024-Bundesliga,,GER-BL1,23-24
30,Sun,2024-04-21,17:30,Dortmund,0.5,1–1,1.1,Leverkusen,81365,Signal Iduna Park,Daniel Siebert,/en/matches/24b5202b/Dortmund-Bayer-Leverkusen-April-21-2024-Bundesliga,,GER-BL1,23-24
30,Sun,2024-04-21,19:30,Freiburg,1.1,1–1,1.0,Mainz 05,34300,Europa-Park Stadion,Marco Fritz,/en/matches/f477f432/Freiburg-Mainz-05-April-21-2024-Bundesliga,,GER-BL1,23-24
31,Fri,2024-04-26,20:30,Bochum,3.2,3–2,1.0,Hoffenheim,24300,Vonovia Ruhrstadion,Tobias Stieler,/en/matches/f6908cfc/Bochum-Hoffenheim-April-26-2024-Bundesliga,,GER-BL1,23-24
31,Sat,2024-04-27,15:30,Augsburg,0.6,0–3,2.0,Werder Bremen,30660,WWK Arena,Tobias Welz,/en/matches/308f90b7/Augsburg-Werder-Bremen-April-27-2024-Bundesliga,,GER-BL1,23-24
31,Sat,2024-04-27,15:30,Bayern Munich,3.3,2–1,0.5,Eint Frankfurt,75000,Allianz Arena,Daniel Schlager,/en/matches/33de3608/Bayern-Munich-Eintracht-Frankfurt-April-27-2024-Bundesliga,,GER-BL1,23-24
31,Sat,2024-04-27,15:30,Freiburg,2.2,1–2,0.5,Wolfsburg,32800,Europa-Park Stadion,Frank Willenborg,/en/matches/73187673/Freiburg-Wolfsburg-April-27-2024-Bundesliga,,GER-BL1,23-24
31,Sat,2024-04-27,15:30,RB Leipzig,2.6,4–1,1.6,Dortmund,47069,Red Bull Arena,Deniz Aytekin,/en/matches/9813cba6/RB-Leipzig-Dortmund-April-27-2024-Bundesliga,,GER-BL1,23-24
31,Sat,2024-04-27,18:30,Leverkusen,1.4,2–2,1.7,Stuttgart,30210,BayArena,Felix Zwayer,/en/matches/275b46ad/Bayer-Leverkusen-Stuttgart-April-27-2024-Bundesliga,,GER-BL1,23-24
31,Sun,2024-04-28,15:30,Gladbach,0.9,0–0,1.0,Union Berlin,53723,Stadion im Borussia-Park,Sascha Stegemann,/en/matches/186f2bd2/Monchengladbach-Union-Berlin-April-28-2024-Bundesliga,,GER-BL1,23-24
31,Sun,2024-04-28,17:30,Mainz 05,1.6,1–1,2.5,Köln,33305,Mewa Arena,Benjamin Brand,/en/matches/294cb583/Mainz-05-Koln-April-28-2024-Bundesliga,,GER-BL1,23-24
31,Sun,2024-04-28,19:30,Darmstadt 98,0.7,0–1,1.6,Heidenheim,17416,Merck-Stadion am Böllenfalltor,Bastian Dankert,/en/matches/3534834b/Darmstadt-98-Heidenheim-April-28-2024-Bundesliga,,GER-BL1,23-24
32,Fri,2024-05-03,20:30,Hoffenheim,1.6,1–1,0.8,RB Leipzig,25066,PreZero Arena,Harm Osmers,/en/matches/0c04e055/Hoffenheim-RB-Leipzig-May-3-2024-Bundesliga,,GER-BL1,23-24
32,Sat,2024-05-04,15:30,Stuttgart,1.8,3–1,1.7,Bayern Munich,60000,MHPArena,Tobias Welz,/en/matches/38c2e1c6/Stuttgart-Bayern-Munich-May-4-2024-Bundesliga,,GER-BL1,23-24
32,Sat,2024-05-04,15:30,Werder Bremen,1.4,2–2,1.9,Gladbach,42100,Wohninvest Weserstadion,Timo Gerach,/en/matches/4e276e61/Werder-Bremen-Monchengladbach-May-4-2024-Bundesliga,,GER-BL1,23-24
32,Sat,2024-05-04,15:30,Dortmund,4.0,5–1,2.5,Augsburg,81365,Signal Iduna Park,Robert Schröder,/en/matches/973a53e2/Dortmund-Augsburg-May-4-2024-Bundesliga,,GER-BL1,23-24
32,Sat,2024-05-04,15:30,Wolfsburg,2.2,3–0,0.4,Darmstadt 98,23108,Volkswagen Arena,Robert Hartmann,/en/matches/d460a027/Wolfsburg-Darmstadt-98-May-4-2024-Bundesliga,,GER-BL1,23-24
32,Sat,2024-05-04,18:30,Köln,0.9,0–0,0.8,Freiburg,50000,RheinEnergieSTADION,Sören Storks,/en/matches/90f8e14b/Koln-Freiburg-May-4-2024-Bundesliga,,GER-BL1,23-24
32,Sun,2024-05-05,15:30,Union Berlin,0.9,3–4,1.4,Bochum,22012,Stadion An der Alten Försterei,Marco Fritz,/en/matches/1956c53e/Union-Berlin-Bochum-May-5-2024-Bundesliga,,GER-BL1,23-24
32,Sun,2024-05-05,17:30,Eint Frankfurt,1.9,1–5,2.7,Leverkusen,58000,Deutsche Bank Park,Christian Dingert,/en/matches/20542574/Eintracht-Frankfurt-Bayer-Leverkusen-May-5-2024-Bundesliga,,GER-BL1,23-24
32,Sun,2024-05-05,19:30,Heidenheim,0.9,1–1,1.4,Mainz 05,15000,Voith-Arena,Sven Jablonski,/en/matches/61a6652f/Heidenheim-Mainz-05-May-5-2024-Bundesliga,,GER-BL1,23-24
33,Fri,2024-05-10,20:30,Augsburg,0.6,0–1,1.9,Stuttgart,30660,WWK Arena,Patrick Ittrich,/en/matches/479d1417/Augsburg-Stuttgart-May-10-2024-Bundesliga,,GER-BL1,23-24
33,Sat,2024-05-11,15:30,Köln,3.1,3–2,1.6,Union Berlin,50000,RheinEnergieSTADION,Deniz Aytekin,/en/matches/1d97656d/Koln-Union-Berlin-May-11-2024-Bundesliga,,GER-BL1,23-24
33,Sat,2024-05-11,15:30,Freiburg,1.5,1–1,0.7,Heidenheim,34700,Europa-Park Stadion,Daniel Siebert,/en/matches/9fe2f393/Freiburg-Heidenheim-May-11-2024-Bundesliga,,GER-BL1,23-24
33,Sat,2024-05-11,15:30,Gladbach,0.4,1–1,1.5,Eint Frankfurt,54042,Stadion im Borussia-Park,Robert Schröder,/en/matches/f60ad969/Monchengladbach-Eintracht-Frankfurt-May-11-2024-Bundesliga,,GER-BL1,23-24
33,Sat,2024-05-11,15:30,RB Leipzig,1.4,1–1,1.1,Werder Bremen,47069,Red Bull Arena,Sascha Stegemann,/en/matches/fbb2b015/RB-Leipzig-Werder-Bremen-May-11-2024-Bundesliga,,GER-BL1,23-24
33,Sat,2024-05-11,18:30,Mainz 05,2.1,3–0,0.4,Dortmund,33305,Mewa Arena,Tobias Stieler,/en/matches/23d95a33/Mainz-05-Dortmund-May-11-2024-Bundesliga,,GER-BL1,23-24
33,Sun,2024-05-12,15:30,Darmstadt 98,0.6,0–6,3.3,Hoffenheim,17810,Merck-Stadion am Böllenfalltor,Florian Badstübner,/en/matches/27a15c2e/Darmstadt-98-Hoffenheim-May-12-2024-Bundesliga,,GER-BL1,23-24
33,Sun,2024-05-12,17:30,Bayern Munich,0.3,2–0,0.2,Wolfsburg,75000,Allianz Arena,Bastian Dankert,/en/matches/22e38eb5/Bayern-Munich-Wolfsburg-May-12-2024-Bundesliga,,GER-BL1,23-24
33,Sun,2024-05-12,19:30,Bochum,0.3,0–5,4.2,Leverkusen,26000,Vonovia Ruhrstadion,Benjamin Brand,/en/matches/722f0a3e/Bochum-Bayer-Leverkusen-May-12-2024-Bundesliga,,GER-BL1,23-24
34,Sat,2024-05-18,15:30,Union Berlin,2.3,2–1,1.0,Freiburg,22012,Stadion An der Alten Försterei,Christian Dingert,/en/matches/0a7a794b/Union-Berlin-Freiburg-May-18-2024-Bundesliga,,GER-BL1,23-24
34,Sat,2024-05-18,15:30,Werder Bremen,3.0,4–1,2.1,Bochum,42100,Wohninvest Weserstadion,Martin Petersen,/en/matches/0c2b0305/Werder-Bremen-Bochum-May-18-2024-Bundesliga,,GER-BL1,23-24
34,Sat,2024-05-18,15:30,Dortmund,2.6,4–0,0.3,Darmstadt 98,81365,Signal Iduna Park,Daniel Siebert,/en/matches/14f21084/Dortmund-Darmstadt-98-May-18-2024-Bundesliga,,GER-BL1,23-24
34,Sat,2024-05-18,15:30,Stuttgart,1.6,4–0,1.3,Gladbach,60000,MHPArena,Daniel Schlager,/en/matches/229aab5e/Stuttgart-Monchengladbach-May-18-2024-Bundesliga,,GER-BL1,23-24
34,Sat,2024-05-18,15:30,Hoffenheim,1.8,4–2,1.5,Bayern Munich,30150,PreZero Arena,Marco Fritz,/en/matches/250e8184/Hoffenheim-Bayern-Munich-May-18-2024-Bundesliga,,GER-BL1,23-24
34,Sat,2024-05-18,15:30,Wolfsburg,0.8,1–3,1.8,Mainz 05,26627,Volkswagen Arena,Frank Willenborg,/en/matches/31be20b7/Wolfsburg-Mainz-05-May-18-2024-Bundesliga,,GER-BL1,23-24
34,Sat,2024-05-18,15:30,Leverkusen,2.4,2–1,1.2,Augsburg,30210,BayArena,Matthias Jöllenbeck,/en/matches/8b525565/Bayer-Leverkusen-Augsburg-May-18-2024-Bundesliga,,GER-BL1,23-24
34,Sat,2024-05-18,15:30,Heidenheim,1.0,4–1,2.3,Köln,15000,Voith-Arena,Tobias Welz,/en/matches/f0787a6c/Heidenheim-Koln-May-18-2024-Bundesliga,,GER-BL1,23-24
34,Sat,2024-05-18,15:30,Eint Frankfurt,2.1,2–2,1.6,RB Leipzig,57500,Deutsche Bank Park,Felix Zwayer,/en/matches/f7159f33/Eintracht-Frankfurt-RB-Leipzig-May-18-2024-Bundesliga,,GER-BL1,23-24
